"ID","Localisation","Rack","Nom du matériel","MODELE","Type","Nb Elts","Architecture","U","MARQUE","numéro de série","CONSO(Watt)","I","PDUOndulé","PDUNormal","cluster","critique","domaine","gestion","Action","Phase","Salle","Îlot","Baie","Baie00","FCTotal","FCCalculé","FCUtilisé","FCFutur","RJ45Total","RJ45Calculé","RJ45Utilisé","RJ45Futur","10GbpsFutur","RJ45CM","IPMI Dédié","IPMIUtilisé","IPMIFutur","Slot 1","Slot 2","Slot 3","Slot 4","Slot 5","Slot 6","Slot 7",,,,,,,,"IP","Hostname <> Machine","Etat configuration réseau","Actions conf réseau à mener","IPMI Futur","RJ Futur","RJabrancher","Couleurcable","confswitch","nomcable","SommeRJ",,,,,,,
244,"TPB -1","MESS 1","DAVY-03","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","14Y6X4J",422,"1,83","1.8","G2-D10","davycal","","Cluster Messagerie","DOIP","Déménagement",4,1,1,5,"05",0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.124.163","Davy-03","Eth0(10.167.124.163) + vlan1534","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.124.163. Appliquer le vlan1534 sur le bond0 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1824;u1624,t1534;u1624,t1534","B44;A18;B18",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
250,"TPB -1","MESS 1","ZP-01","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","H3Y6X4J",420,"1,83","1.8","G2-D10","zp","","Cluster Messagerie","DOIP","Déménagement",4,1,1,5,"05",0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.124.213",,"Eth0(10.167.124.213)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.124.213 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1824;u1624;u1624","A44;A17;B17",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
292,"TPB -1","SINGLE 1","BO-PROD-03","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","JHLT75J",399,"1,73","D.11","G2-D3","Bo-prod","","Cluster admin","DOIP","Déménagement",4,1,1,5,"05",0,0,0,0,,4,2,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.133.6",,"Em1(10.167.133.6), em2(10.167.5.6)","Créer un bond0 avec em1 et em2, lui affecter l'ip  10.167.133.6. Ajouter le vlan1505(10.167.5.6) taggé sur le port du switch et le bond0 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1833;u1633,t1505;u1633,t1505","B45;A16;B16",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
224,"TPB -1","INFRA 1","H-RIE-PARIS01","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","HHLT75J",392,"1,70","2.12",,"H-rie","","Cluster admin","DOIP","Déménagement",4,1,1,5,"05",0,2,0,0,,4,4,4,,4,1,,1,"2FC",,,,,,,-2,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.129.161",,"bond0(eth0-eth2,10.167.129.161) + bond1(eth1-eth3, vlan1630, vlan1667, vlan1668, vlan770, vlan772, vlan778)","Déménagement en l'état",1,4,"ipmi1;cm1;cm2;cm3;cm4","G;R;R;V;V","u1829;u1629;t1630,t1667,t1668,t770,t772,t778;u1629;t1630,t1667,t1668,t770,t772,t778","A45;A14;A15;B14;B15",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
374,"TPB -1","VMBD1","H-INFRA-01","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","H16975J",124,"0,54",,,"H-infra","","Cluster admin","DOIP","Déménagement",4,1,1,5,"05",4,4,2,2,,8,"3+3",6,,4,1,,1,"4RJ",,,,"2FC","2FC",,4,"Err :502","Err :502","Err :502",-2,-2,"Err :502","10.167.129.91",,,,1,6,"ipmi1;cm1;cm2;cm3;slot1/1;slot1/2;slot1/3","G;R;R;R;V;V;V","u1829;u1629,t1501;t530,t1630,t1650,t1652,t1654,t1655,t1660,t1665,t1666,t1718,t1719;t1524,t1661,t1662,t1663,t1664;u1629,t1501;t530,t1630,t1650,t1652,t1654,t1655,t1660,t1665,t1666,t1718,t1719;t1524,t1661,t1662,t1663,t1664","B46;A11;A12;A13;B11;B12;B13",7,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
268,"TPB -1","RH1","H-RH-01","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","5M5ZY4J",636,"2,77",,,"H-rh","","Cluster admin","DOIP/DOIF","Déménagement",4,1,1,5,"05",4,4,2,2,,6,4,4,,4,1,,1,,"2RJ",,,"2FC","2FC",,"Err :502",2,"Err :502","Err :502",-2,-2,"Err :502","10.167.129.73",,,,1,4,"ipmi1;cm1;cm2;slot2/1;slot2/2","G;R;R;V;V","u1829;u1629;t1509,t1512,t1567,t1637,t1640;u1629;t1509,t1512,t1567,t1637,t1640","A46;A09;A10;B09;B10",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
243,"TPB -1","MESS 1","AM8-01","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","7JLT75J",384,"1,67","1.11","G2-D10","melanie","","Cluster Messagerie","DOIP","Déménagement",4,1,1,5,"05",2,2,2,2,,4,3,4,,4,1,,1,,,,,"1FC","1FC",,"Err :502","Err :502","Err :502","Err :502",-1,-1,"Err :502","10.167.125.165",,"bond0(eth0-eth1,10.167.125.165) + eth2(192.168.251.17)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip 10.167.125.165. Créer un bond1 avec eth2 et eth3, lui affecter l'ip 192.168.251.17 – Fait",1,4,"ipmi1;cm1;cm2;cm3;cm4","G;R;V;R;V","u1825;u1625;u1625;u1811;u1811","B47;A07;B07;A08;B08",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
242,"TPB -1","MESS 1","AM6-01","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","4JLT75J",396,"1,72","1.11","G2-D10","melanie","","Cluster Messagerie","DOIP","Déménagement",4,1,1,5,"05",2,2,2,2,,4,3,4,,4,1,,1,,,,,"1FC","1FC",,"Err :502","Err :502","Err :502","Err :502",-1,-1,"Err :502","10.167.125.161",,"bond0(eth0-eth1,10.167.125.161) + eth2(192.168.251.11)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip 10.167.125.161. Créer un bond1 avec eth2 et eth3, lui affecter l'ip 192.168.251.11 – Fait",1,4,"ipmi1;cm1;cm2;cm3;cm4","G;R;V;R;V","u1825;u1625;u1625;u1811;u1811","A47;A05;B05;A06;B06",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
240,"TPB -1","MESS 1","AM4-01","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","5JLT75J",384,"1,67","1.11","G2-D10","melanie","","Cluster Messagerie","DOIP","Déménagement",4,1,1,5,"05",2,2,2,2,,4,3,4,,4,1,,1,,"2FC",,,,,,"Err :502",-2,"Err :502","Err :502","Err :502","Err :502","Err :502","10.167.125.157",,"bond0(eth0-eth1,10.167.125.157) + eth2(192.168.251.7)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip 10.167.125.157. Créer un bond1 avec eth2 et eth3, lui affecter l'ip 192.168.251.7 – Fait",1,4,"ipmi1;cm1;cm2;cm3;cm4","G;R;V;R;V","u1825;u1625;u1625;u1811;u1811","B48;A03;B03;A04;B04",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
239,"TPB -1","MESS 1","AM3-01","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","1V2YD5J",402,"1,75","1.8","G1-D10","melanie","","Cluster Messagerie","DOIP","Déménagement",4,1,1,5,"05",2,2,2,2,,4,3,4,,4,1,,1,"2FC",,,,,,,-2,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.125.155",,"bond0(eth0-eth1,10.167.125.155) + eth2(192.168.251.5)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip 10.167.125.155. Créer un bond1 avec eth2 et eth3, lui affecter l'ip 192.168.251.5 – Fait",1,4,"ipmi1;cm1;cm2;cm3;cm4","G;R;V;R;V","u1825;u1625;u1625;u1811;u1811","A48;A01;B01;A02;B02",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
391,"TPB -2","Stock","SXT_SEQ71a:Slot3","X460-48t","Switch",1,"Rackable",1,"Extreme Networks",,,,,,,,"Switch","DOIP","Installation DOIP",1,1,1,7,"07",,,,0,,48,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
266,"TPB -1","NETAPP1","NETAPP","FAS 8040","Baie de disques",4,"Rackable",12,"NETAPP",,1017,"4,42",,,"∞","","Stockage NETAPP","DOIP","Déménagement",3,1,1,7,"07",2,0,2,8,,4,4,4,,4,2,1,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.0.241",,,,1,4,"ipmi1;cm1;cm2;cm3;cm4","G;R;R;V;V","u1500;t1499,t1500,t1501,t1502,t1503,t1504,t1505,t1506,t1507,t1508,t1509,t1510,t1511,t1512,t1513,t1514,t1515,t1516,t1517,t1518,t1519,t1520,t1521,t1522,t1523,t1524,t1525,t1534;t1499,t1500,t1501,t1502,t1503,t1504,t1505,t1506,t1507,t1508,t1509,t1510,t1511,t1512,t1513,t1514,t1515,t1516,t1517,t1518,t1519,t1520,t1521,t1522,t1523,t1524,t1525,t1534;t1499,t1500,t1501,t1502,t1503,t1504,t1505,t1506,t1507,t1508,t1509,t1510,t1511,t1512,t1513,t1514,t1515,t1516,t1517,t1518,t1519,t1520,t1521,t1522,t1523,t1524,t1525,t1534;t1499,t1500,t1501,t1502,t1503,t1504,t1505,t1506,t1507,t1508,t1509,t1510,t1511,t1512,t1513,t1514,t1515,t1516,t1517,t1518,t1519,t1520,t1521,t1522,t1523,t1524,t1525,t1534","A42;A23;A24;B23;B24",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
392,"TPB -2","Stock","SXT_SEQ71a:Slot4","X460-48t","Switch",1,"Rackable",1,"Extreme Networks",,,,,,,,"Switch","DOIP","Installation DOIP",1,1,1,6,"06",,,,0,,48,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
256,"TPB -1","MESS 3","LB-M2-01","PowerEdge R610","Serveur",1,"Rackable",1,"DELL","B2F925J",134,"0,58","2.13",,"Lb-m2","","Cluster admin","DOIP","Déménagement",4,1,1,6,"06",0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.124.111",,"Eth0(10.167.124.111)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.124.111 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1824;u1624;u1624","A34;A31;B31",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
220,"TPB -1","INFRA 1","ELASTIC-01","PowerEdge R610","Serveur",1,"Rackable",1,"DELL","8F5XD5J",131,"0,57",,,"elastic","","Cluster admin","DOIP","Déménagement",4,1,1,6,"06",0,0,0,0,,8,1,2,,4,1,,1,"2RJ","2RJ",,,,,,2,2,"Err :502","Err :502","Err :502","Err :502","Err :502","10.167.130.116",,"Eth0(10.167.130.116)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.130.116 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1830;u1630;u1630","B35;A30;B30",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
227,"TPB -1","INFRA 1","LB-INTER-01","PowerEdge R610","Serveur",1,"Rackable",1,"DELL","F8FT75J",124,"0,54",,,"Lb-inter","","Cluster admin","DOIP","Déménagement",4,1,1,6,"06",2,0,0,0,,4,2,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.165.5",,"Eth0(10.167.165.5), eth1(10.167.166.5) il manque un slot de 4RJ dans l'inventaire","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.166.5. Ajouter le vlan1666(10.167.165.5) taggé sur le port du switch et le bond0 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1865;u1665,t1666;u1665,t1666","A35;A29;B29",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
232,"TPB -1","INFRA 1","RP-INTRA-01","PowerEdge R610","Serveur",1,"Rackable",1,"DELL","J8FT75J",114,"0,50",,,"Rp-intra","","Cluster admin","DOIP","Déménagement",4,1,1,6,"06",0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.150.11",,"Eth0(10.167.150.11)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.150.11 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1850;u1650;u1650","B36;A28;B28",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
233,"TPB -1","INFRA 1","RP-INTRA-03","PowerEdge R610","Serveur",1,"Rackable",1,"DELL","7H0LR4J",100,"0,43",,,"Rp-intra","","Cluster admin","DOIP","Déménagement",4,1,1,6,"06",0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.150.13",,"Eth0(10.167.150.13)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.150.13 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1850;u1650;u1650","A36;A27;B27",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
234,"TPB -1","INFRA 1","RP-INTRA-05","PowerEdge R610","Serveur",1,"Rackable",1,"DELL","G8FT75J",124,"0,54","2.12","G2-D7","Rp-intra","","Cluster admin","DOIP","Déménagement",4,1,1,6,"06",0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.150.15",,"Eth0(10.167.150.15)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.150.15 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1850;u1650;u1650","B37;A26;B26",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
235,"TPB -1","INFRA 1","SAFITA-01","PowerEdge R610","Serveur",1,"Rackable",1,"DELL","GBD2F4J",190,"0,83",,,"safita","","Cluster admin","DOIP","Déménagement",4,1,1,6,"06",0,0,0,0,,8,1,2,,4,1,,1,"2RJ","2RJ",,,,,,2,2,"Err :502","Err :502","Err :502","Err :502","Err :502","10.167.122.3",,"Eth0(10.167.122.3), Eth0,1686(10.167.186.3) ","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.1212.3. Ajouter le vlan1686( 10.167.186.3) taggé sur le port du switch et le bond0 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1822;u1622,t1686;u1622,t1686","A37;A25;B25",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
166,"TPB -1","DNS RIE","H-FWRIE-MINISTERIEL-PARIS01","PowerEdge R720","Serveur",1,"Rackable",2,"DELL","C2YCJ32",98,"0,43",,,"H-fwrie-ministeriel","","Cluster admin","DOIP","Déménagement",4,1,1,6,"06",1,1,0,0,,8,2,2,,4,1,,1,,,,,,"1FC","4RJ","Err :502","Err :502","Err :502","Err :502","Err :502",-1,4,"10.167.129.29",,"bond0(eth0-eth1,10.167.129.29)","Déménagement en l'état",1,2,"ipmi1;cm1;cm2","G;R;V","u1829;u1629;u1629","B38;A24;B24",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
160,"TPB -1","DNS RIE","H-DNSRIE-MINISTERIEL-PARIS01","PowerEdge R720","Serveur",1,"Rackable",2,"DELL","7WXCJ32",98,"0,43",,,"H-dnsrie-ministeriel","","Cluster admin","DOIP","Déménagement",4,1,1,6,"06",1,1,0,0,,8,2,2,,4,1,,1,,,,,,"1FC","4RJ","Err :502","Err :502","Err :502","Err :502","Err :502",-1,4,"10.167.129.27",,"bond0(eth0-eth1,10.167.129.27)","Déménagement en l'état",1,2,"ipmi1;cm1;cm2","G;R;V","u1829;u1629;u1629","A38;A23;B23",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
162,"TPB -1","DNS RIE","H-DNSRIE-PUBLIC-PARIS01","PowerEdge R720","Serveur",1,"Rackable",2,"DELL","71YCJ32",98,"0,43",,,"H-dnsrie-public","","Cluster admin","DOIP","Déménagement",4,1,1,6,"06",1,1,0,0,,8,2,2,,4,1,,1,,,,,,"1FC","4RJ","Err :502","Err :502","Err :502","Err :502","Err :502",-1,4,"10.167.129.21",,"bond0(eth0-eth1,10.167.129.21)","Déménagement en l'état",1,2,"ipmi1;cm1;cm2","G;R;V","u1829;u1629;u1629","B39;A22;B22",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
159,"TPB -1","DNS RIE","H-DNSRIE-CACHEPUB-PARIS01","PowerEdge R720","Serveur",1,"Rackable",2,"DELL","FYXCJ32",98,"0,43",,,"H-dnsrie-cachepub","","Cluster admin","DOIP","Déménagement",4,1,1,6,"06",1,1,0,0,,8,2,2,,4,1,,1,,,,,,"1FC","4RJ","Err :502","Err :502","Err :502","Err :502","Err :502",-1,4,"10.167.129.23",,"bond0(eth0-eth1) +vlan1661+vlan1662","Déménagement en l'état",1,2,"ipmi1;cm1;cm2","G;R;V","u1829;u1629,t1661,t1662;u1629,t1661,t1662","A39;A21;B21",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
229,"TPB -1","INFRA 1","NSS-01","PowerEdge R710","Serveur",1,"Rackable",2,"DELL","1TX4H4J",219,"0,95",,,"nss","","Cluster admin","DOIP","Déménagement",4,1,1,6,"06",6,6,6,6,,6,4,4,,4,1,,1,"2FC","2FC","2FC","2RJ",,,,-2,-2,-2,2,"Err :502","Err :502","Err :502","10.167.1.37",,"?","?",1,4,"ipmi1;cm1;cm2;cm3;cm4","G;R;V;R;V","u1829;u1501;u1501;u1500;u1500","B40;A19;B19;A20;B20",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
260,"TPB -1","MESS 3","LDAPMAHA-01","PowerEdge R710","Serveur",1,"Rackable",2,"DELL","1GC2F4J",228,"0,99",,,"ldapmaha","","Cluster Messagerie","DOIP","Déménagement",4,1,1,6,"06",0,0,0,0,,6,2,4,,4,1,,1,"2RJ",,,,,,,2,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.128.1",,"Eth0(10.167.128.1) eth1(192.168.251.131)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip 10.167.128.1. Créer un bond1 avec eth2 et eth3, lui affecter l'ip 192.168.251.131 – Fait",1,4,"ipmi1;cm1;cm2;cm3;cm4","G;R;V;R;V","u1705;u1805;u1805;u1808;u1808","A40;A17;B17;A18;B18",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
258,"TPB -1","MESS 3","LDAPBA-01","PowerEdge R710","Serveur",1,"Rackable",2,"DELL","3GC2F4J",228,"0,99",,,"ldapba","","Cluster Messagerie","DOIP","Déménagement",4,1,1,6,"06",0,0,0,0,,6,2,2,,4,1,,1,"2RJ",,,,,,,2,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.128.65",,"Eth0(10.167.128.65) eth1(10.128.255.1/24)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.128.65. Ajouter le vlan1810(10.128.255.1) taggé sur le port du switch et le bond0 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1702;u1802,t1810;u1802,t1810","B41;A16;B16",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
262,"TPB -1","MESS 3","RELGREYNG-01","PowerEdge R710","Serveur",1,"Rackable",2,"DELL","HFC2F4J",228,"0,99",,,"relgrey","","Cluster Messagerie","DOIP","Déménagement",4,1,1,6,"06",0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.126.67",,"Eth0(10.167.126.67)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.126.67 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1826;u1626;u1626","A41;A15;B15",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
147,"TPB -1","DIVERS 1","PROXYAUTH-03","PowerEdge R710","Serveur",1,"Rackable",2,"DELL","7SQH05J",200,"0,87","3.9","G2-D3","proxyauth","","Cluster admin","DOIP","Déménagement",4,1,1,6,"06",0,0,0,0,,4,2,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.160.101",,"Eth0(10.167.160.101)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.160.101 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1860;u1660;u1660","B42;A14;B14",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
148,"TPB -1","DIVERS 1","PROXYPRO-01","PowerEdge R710","Serveur",1,"Rackable",2,"DELL","B6XX75J",200,"0,87","3.9","G2-D3","proxypro","","Cluster admin","DOIP","Déménagement",4,1,1,6,"06",0,0,0,0,,4,2,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.161.121",,"bond0(eth0-eth1, 10.167.161.121) +vlan1662(10.167.162.121)","Déménagement en l'état",1,2,"ipmi1;cm1;cm2","G;R;V","u1861;u1661,t1662;u1661,t1662","A42;A13;B13",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
231,"TPB -1","INFRA 1","RP-INTER-01","PowerEdge R710","Serveur",1,"Rackable",2,"DELL","G1WKR4J",196,"0,85",,,"Rp-inter","","Cluster admin","DOIP","Déménagement",4,1,1,6,"06",0,0,0,0,,4,2,2,,4,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.165.3",,"Eth0(10.167.165.3), eth1(192.168.166.3)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.166.3. Ajouter le vlan1666(10.167.165.3) taggé sur le port du switch et le bond0 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1865;u1665,t1666;u1665,t1666","B43;A12;B12",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
388,"TPB -2","Stock","SXT_SEQ61a:Slot4","X460-48t","Switch",1,"Rackable",1,"Extreme Networks",,,,,,,,"Switch","DOIP","Installation DOIP",1,1,1,8,"08",,,,0,,48,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
371,"TPB -1","VMBD1","EOLE-RELAIS-1","PowerEdge R410","Serveur",1,"Rackable",1,"DELL","6MPH05J",191,,,,"Eole-relais","","Cluster admin","DOIP","Déménagement",4,1,1,8,"08",0,0,0,0,,2,2,2,,2,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,,1,2,"ipmi1;cm1;cm2","G;R;V","u557;u557;u557","A43;A11;B11",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
264,"TPB -1","MESS 3","RELTERNET-03","PowerEdge 6850","Serveur",1,"Rackable",4,"DELL","26YNK3J",760,"3,30",,,"relternet","","Cluster Messagerie","DOIP","Déménagement",4,1,1,8,"08",0,0,0,0,,2,2,2,,2,0,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.126.15",,"Eth0(10.167.126.15) eth1(10.167.127.5)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.126.15. Y ajouter le vlan1627(10.167.127.13) taggé sur le port du switch et le bond0",0,2,"0;cm1;cm2","G;R;V","0;u1626,t1627;u1626,t1627","B44;A10;B10",2,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
263,"TPB -1","MESS 3","RELTERNET-01","PowerEdge 6850","Serveur",1,"Rackable",4,"DELL","J5YNK3J",760,"3,30",,,"relternet","","Cluster Messagerie","DOIP","Déménagement",4,1,1,8,"08",0,0,0,0,,2,2,2,,2,0,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.126.13",,"Eth0(10.167.126.13) eth1(10.167.127.13)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.126.13. Y ajouter le vlan1627(10.167.127.13) taggé sur le port du switch et le bond0",0,2,"0;cm1;cm2","G;R;V","0;u1626,t1627;u1626,t1627","A44;A09;B09",2,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
259,"TPB -1","MESS 3","LDAPCL-01","PowerEdge R410","Serveur",1,"Rackable",1,"DELL","CM6YT4J",147,"0,64",,,"ldapcl","","Cluster Messagerie","DOIP","Déménagement",4,1,1,8,"08",0,0,0,0,,2,2,2,,2,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.128.145",,"Eth0(10.167.128.145) eth1(192.168.251.1)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.128.145. Ajouter le vlan1807(192.168.251.1) taggé sur le port du switch et le bond0 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1704;u1804,t1807;u1804,t1807","B45;A08;B08",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
257,"TPB -1","MESS 3","LDAPAP-01","PowerEdge R410","Serveur",1,"Rackable",1,"DELL","8M6YT4J",251,"1,09",,,"ldapap","","Cluster Messagerie","DOIP","Déménagement",4,1,1,8,"08",0,0,0,0,,2,2,2,,2,1,,1,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.128.153",,"Eth0(10.167.128.153) eth1(10.128.255.1/24)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.128.153. Ajouter le vlan1806(10.128.255.1) taggé sur le port du switch et le bond0 – Fait",1,2,"ipmi1;cm1;cm2","G;R;V","u1704;u1804,t1806;u1804,t1806","A45;A07;B07",3,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
249,"TPB -1","MESS 1","RELTRANET-03","PowerEdge 6850","Serveur",1,"Rackable",4,"DELL","3NG6B3J",760,"3,30","1.9","G2-D10","reltranet","","Cluster Messagerie","DOIP","Déménagement",4,1,1,8,"08",0,0,0,0,,2,1,2,,2,0,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.128.35",,"Eth0(10.167.128.35)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.128.35 – Fait",0,2,"0;cm1;cm2","G;R;V","0;u1801;u1801","B46;A06;B06",2,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
